Match_ID;Date;HomeTeam;AwayTeam;Home Team Goals;Away Team Goals;Match Result;Referee;Home Team Shots;Away Team Shots;Home Team Shots on Target;Away Team Shots on Target;Home Fouls Committed;Away Fouls Committed;Home Corners;Away Cornners;Home Yellow Cards;Away Yellow Cards;Home Red Cards;Away Red Cards;B365 Home;B365 Draw;B365 Away;Bet&Win Home;Bet&Win Draw;Bet&Win Away;Interwetten Home;Iterwetten Draw;Interwetten Away;William Hill Home;William Hill Draw;William Hill Away;VC Bet Home;VC Bet Draw;VC Bet Away;Betbrain Numbers of bookmakers 1X2;Betbrain Maximum Home;Betbrain Average Home;Betbrain Maximum Draw;Betbrain Average Draw;Betbrain Maximum Away;Betbrain Average Away;Betbrain Numbers of bookmakers Goals;Betbrain Max > 2.5 Goals;Betbrain Average > 2.5 Goals;Betbrain Max < 2.5 Goals;Betbrain Average < 2.5 Goals
846;23.10.2010;West Ham;Newcastle;1;2;A;C Foy;5;13;1;8;12;6;2;6;0;0;0;0;2.38;3.25;3.1;2.35;3.2;2.9;2.2;3.2;3;2.4;3.2;3;2.38;3.3;3.2;32;2.38;2.3;3.4;3.27;3.4;3.1;31;2.05;1.96;1.91;1.82
847;23.10.2010;Wigan;Bolton;1;1;D;H Webb;15;9;9;2;8;14;5;0;0;2;0;0;2.38;3.25;3.1;2.45;3.1;2.85;2.3;3.2;2.8;2.5;3;3;2.4;3.25;2.88;32;2.5;2.4;3.28;3.23;3.26;2.96;29;2.21;2.1;1.76;1.71
848;24.10.2010;Liverpool;Blackburn;2;1;H;P Dowd;17;4;10;2;17;12;15;4;2;3;0;0;1.67;3.6;5.5;1.65;3.5;5.25;1.65;3.5;4.6;1.67;3.5;5.5;1.67;3.8;6;32;1.7;1.66;3.94;3.64;6.27;5.43;29;2.14;2.05;1.81;1.74
849;24.10.2010;Man City;Arsenal;0;3;A;M Clattenburg;9;12;6;8;11;10;6;7;2;4;1;0;2.5;3.2;2.9;2.3;3.3;2.95;2.2;3.2;3;2.5;3;3;2.4;3.3;3.12;32;2.54;2.43;3.36;3.24;3.12;2.93;31;2;1.92;1.94;1.85
850;24.10.2010;Stoke;Man United;1;2;A;A Marriner;6;12;2;5;6;13;5;6;2;2;0;0;5.5;3.75;1.67;5.25;3.6;1.63;4.4;3.5;1.7;5;3.5;1.73;6;3.75;1.67;32;6.16;5.27;3.76;3.59;1.76;1.69;31;2.06;1.95;1.88;1.82
851;30.10.2010;Arsenal;West Ham;1;0;H;M Jones;20;6;13;3;14;18;7;4;2;2;0;0;1.17;7;17;1.15;7;14;1.2;5.5;12;1.17;7;15;1.18;7.5;19;32;1.2;1.18;8.1;6.77;20;16.36;22;1.46;1.42;2.89;2.71
852;30.10.2010;Blackburn;Chelsea;1;2;A;P Walton;13;16;6;9;12;14;4;5;2;2;0;0;7.5;4.33;1.44;7.5;4.25;1.4;6.5;3.8;1.47;7.5;4.2;1.44;9;4.4;1.44;32;8.65;7.7;4.5;4.22;1.5;1.44;31;1.91;1.83;2.03;1.94
853;30.10.2010;Everton;Stoke;1;0;H;L Probert;18;9;10;1;16;14;6;2;1;1;0;0;1.57;3.75;6.5;1.5;3.8;6.5;1.6;3.6;5;1.57;3.5;7;1.57;4;7;32;1.62;1.56;4.07;3.77;7.29;6.46;29;2.1;2.02;1.87;1.76
854;30.10.2010;Fulham;Wigan;2;0;H;A Marriner;15;8;9;3;7;12;7;1;0;0;0;0;1.91;3.4;4.2;1.85;3.4;4;1.9;3.3;3.7;1.83;3.4;4.5;1.91;3.5;4.5;32;1.94;1.87;3.63;3.38;4.55;4.32;29;2.17;2.07;1.78;1.73
855;30.10.2010;Man United;Tottenham;2;0;H;M Clattenburg;18;11;10;5;12;10;1;4;0;3;0;0;1.57;4;6;1.6;4;5.75;1.6;3.6;5;1.62;3.75;5.5;1.62;4.2;6;32;1.65;1.59;4.21;3.87;6.09;5.74;25;1.68;1.63;2.34;2.23
856;30.10.2010;Wolves;Man City;2;1;H;M Dean;10;17;6;9;5;14;5;7;1;2;0;0;5.5;3.4;1.73;5.4;3.45;1.65;4.4;3.5;1.7;5;3.5;1.73;5.5;3.6;1.73;32;5.5;5.07;3.75;3.49;1.81;1.74;31;2.11;2.02;1.83;1.76
857;31.10.2010;Aston Villa;Birmingham;0;0;D;H Webb;7;10;3;6;13;11;1;4;2;3;0;0;1.8;3.6;4.5;1.85;3.4;4.6;1.8;3.4;4;1.83;3.5;4.33;1.83;3.5;5;32;1.87;1.82;3.6;3.4;5.24;4.67;28;2.19;2.05;1.8;1.74
858;31.10.2010;Bolton;Liverpool;0;1;A;M Atkinson;14;10;10;4;15;13;1;4;2;2;0;0;3.4;3.25;2.2;3.25;3.25;2.15;2.8;3.2;2.3;3.2;3.3;2.25;3.4;3.3;2.3;32;3.49;3.21;3.4;3.27;2.32;2.27;28;2.18;2.09;1.8;1.72
859;31.10.2010;Newcastle;Sunderland;5;1;H;P Dowd;16;11;12;5;8;18;8;6;3;6;0;1;2.2;3.2;3.5;2.2;3.25;3.5;2.1;3.2;3.2;2.15;3.3;3.4;2.2;3.3;3.6;32;2.25;2.16;3.32;3.26;3.76;3.43;31;2.07;1.95;1.92;1.82
860;01.11.2010;Blackpool;West Brom;2;1;H;M Oliver;21;12;8;5;16;13;8;2;2;3;0;2;2.9;3.25;2.5;2.75;3.2;2.45;2.55;3.2;2.55;2.75;3.3;2.5;3;3.3;2.5;28;3;2.79;3.39;3.25;2.65;2.54;23;1.8;1.72;2.16;2.06
861;06.11.2010;Birmingham;West Ham;2;2;D;M Oliver;8;16;5;8;12;14;3;4;0;1;0;0;1.91;3.4;4.2;1.91;3.25;4;2;3.2;3.4;1.95;3.3;4;2;3.4;4.2;35;2.01;1.95;3.48;3.32;4.45;4.02;31;2.26;2.12;1.75;1.69
862;06.11.2010;Blackburn;Wigan;2;1;H;K Friend;10;16;3;10;16;15;3;6;0;2;0;0;1.8;3.6;4.5;1.75;3.5;4.5;1.85;3.3;3.9;1.83;3.4;4.5;1.8;3.6;5;34;1.87;1.79;3.84;3.53;5;4.57;31;2.18;2.05;1.8;1.74
863;06.11.2010;Blackpool;Everton;2;2;D;A Marriner;11;20;8;14;14;12;3;7;2;1;0;0;4.5;3.6;1.8;4.5;3.5;1.75;4;3.4;1.8;4.5;3.4;1.83;5;3.6;1.83;34;5;4.52;3.75;3.51;1.83;1.8;33;1.83;1.78;2.11;2
864;06.11.2010;Bolton;Tottenham;4;2;H;C Foy;18;11;8;6;13;9;7;6;1;0;0;0;3;3.3;2.4;2.9;3.3;2.3;2.8;3.2;2.3;3;3;2.5;3.1;3.4;2.4;36;3.09;2.97;3.41;3.26;2.5;2.39;34;2.05;1.98;1.89;1.8
865;06.11.2010;Fulham;Aston Villa;1;1;D;P Walton;14;15;10;8;12;4;3;3;1;0;0;0;2.2;3.25;3.4;2.1;3.2;3.4;2.3;3.1;2.9;2.2;3.1;3.5;2.2;3.3;3.5;34;2.28;2.16;3.35;3.26;3.8;3.44;28;2.47;2.26;1.67;1.6
866;06.11.2010;Man United;Wolves;2;1;H;P Dowd;14;8;10;6;6;11;3;2;1;0;0;0;1.22;6;15;1.2;6.25;11.5;1.2;5.5;12;1.25;5;15;1.22;6.5;17;35;1.26;1.22;6.5;5.92;17;14.22;29;1.69;1.6;2.38;2.27
867;06.11.2010;Sunderland;Stoke;2;0;H;M Atkinson;14;11;7;5;10;13;6;9;0;5;0;0;2.1;3.2;3.75;2;3.2;3.75;2;3.2;3.4;2.15;3.1;3.6;2.1;3.25;4;35;2.15;2.07;3.32;3.25;4.11;3.7;29;2.43;2.27;1.65;1.59
868;07.11.2010;Arsenal;Newcastle;0;1;A;M Dean;11;7;8;2;16;12;12;2;3;1;1;0;1.29;5.5;11;1.22;5.75;11.5;1.25;5;10;1.3;5;11;1.29;6;12;35;1.3;1.27;6.11;5.44;14.04;11.19;26;1.5;1.45;2.79;2.61
869;07.11.2010;Liverpool;Chelsea;2;0;H;H Webb;9;11;7;7;15;17;2;5;0;2;0;0;3.8;3.4;2;3.75;3.3;1.95;3.2;3.2;2.1;3.75;3.1;2.1;3.8;3.4;2.1;35;4;3.73;3.44;3.29;2.14;2.04;34;2.09;1.99;1.86;1.79
870;07.11.2010;West Brom;Man City;0;2;A;L Probert;13;9;7;5;15;16;6;1;3;4;1;1;3.6;3.3;2.1;3.6;3.3;2;3.2;3.2;2.1;3.5;3.2;2.15;3.8;3.4;2.1;34;3.8;3.64;3.51;3.32;2.13;2.05;33;1.95;1.86;1.98;1.9
871;09.11.2010;Stoke;Birmingham;3;2;H;M Clattenburg;19;14;12;10;6;8;10;4;0;0;0;0;2.1;3.2;3.75;2.05;3.2;3.6;2.1;3.2;3.2;2.05;3.25;3.75;2.1;3.3;3.8;36;2.15;2.08;3.35;3.23;4.05;3.69;32;2.4;2.25;1.73;1.61
872;09.11.2010;Tottenham;Sunderland;1;1;D;H Webb;20;8;12;4;6;15;17;3;2;1;0;0;1.53;4;6.5;1.48;4;6.5;1.55;3.7;5.4;1.57;3.8;6;1.57;4;7;35;1.6;1.54;4.25;3.89;7.35;6.43;35;1.9;1.8;2.06;1.97
873;10.11.2010;Aston Villa;Blackpool;3;2;H;A Taylor;19;12;12;6;7;10;11;8;2;3;0;0;1.62;3.75;6;1.6;3.5;5.75;1.6;3.6;5;1.62;3.75;5.5;1.67;3.8;6;37;1.69;1.62;3.84;3.68;6.5;5.7;31;1.72;1.65;2.28;2.17
874;10.11.2010;Chelsea;Fulham;1;0;H;M Atkinson;19;5;10;3;14;15;4;4;2;0;1;0;1.2;6.5;15;1.18;6.25;13;1.2;5.5;12;1.22;5.5;15;1.22;6.5;17;37;1.23;1.2;6.75;6.12;20;14.78;28;1.61;1.55;2.5;2.36
875;10.11.2010;Everton;Bolton;1;1;D;P Dowd;23;10;12;5;8;12;15;10;0;3;1;0;1.62;3.75;6;1.6;3.6;5.5;1.65;3.5;4.6;1.62;3.75;5.5;1.62;3.75;6.5;37;1.67;1.63;3.98;3.63;6.2;5.68;36;2.04;1.98;1.89;1.79
876;10.11.2010;Man City;Man United;0;0;D;C Foy;6;7;4;4;10;12;8;5;0;2;0;0;2.63;3.25;2.75;2.5;3.2;2.7;2.65;3.3;2.4;2.7;3.1;2.7;2.62;3.3;2.88;37;2.7;2.57;3.34;3.22;2.98;2.75;36;2.12;2.03;1.82;1.76
877;10.11.2010;Newcastle;Blackburn;1;2;A;M Jones;9;7;3;5;16;15;4;1;3;4;0;0;1.91;3.4;4.2;1.91;3.3;3.9;1.9;3.3;3.7;1.95;3.3;4;1.95;3.5;4.2;36;2;1.94;3.61;3.37;4.3;3.96;36;2.05;1.96;1.89;1.81
878;10.11.2010;West Ham;West Brom;2;2;D;M Dean;8;14;5;6;13;5;6;7;3;0;0;0;2.3;3.25;3.2;2.25;3.25;3.05;2.2;3.2;3;2.38;3.3;2.9;2.3;3.4;3.25;36;2.38;2.29;3.44;3.27;3.47;3.1;34;1.99;1.93;1.94;1.84
879;10.11.2010;Wigan;Liverpool;1;1;D;P Walton;10;8;8;3;7;10;5;4;0;2;0;0;4.75;3.6;1.75;4.5;3.7;1.7;4.3;3.4;1.75;4.8;3.6;1.73;5;3.75;1.8;36;5;4.62;3.82;3.58;1.81;1.76;32;2.32;2.19;1.7;1.64
880;10.11.2010;Wolves;Arsenal;0;2;A;M Halsey;14;12;7;8;7;14;5;2;1;2;0;0;5.5;3.6;1.67;5.5;3.6;1.6;4.6;3.5;1.65;6;3.75;1.57;6;3.8;1.67;36;6.3;5.71;3.8;3.63;1.7;1.63;33;1.81;1.74;2.14;2.04
881;13.11.2010;Aston Villa;Man United;2;2;D;M Dean;12;16;6;10;11;9;9;7;3;4;0;0;4.5;3.6;1.8;4.25;3.45;1.8;3.7;3.3;1.9;4.5;3.3;1.85;5;3.6;1.83;37;5.5;4.75;3.72;3.49;1.85;1.77;36;2.16;2.03;1.83;1.75
882;13.11.2010;Man City;Birmingham;0;0;D;M Jones;21;5;11;3;15;11;6;4;2;0;0;0;1.4;4.5;8.5;1.38;4.5;7.5;1.4;4.1;7;1.44;4.33;7;1.4;4.6;9;36;1.46;1.42;4.62;4.28;9.5;8.15;33;1.88;1.77;2.08;2
883;13.11.2010;Newcastle;Fulham;0;0;D;L Probert;13;10;7;8;11;19;5;5;2;2;0;0;1.91;3.4;4.2;1.85;3.4;4;1.9;3.3;3.7;1.91;3.3;4.2;2;3.4;4.33;37;2.05;1.95;3.43;3.33;4.33;4.01;35;2.07;1.99;1.86;1.79
884;13.11.2010;Stoke;Liverpool;2;0;H;M Halsey;14;10;7;6;14;10;4;3;2;3;0;1;3.75;3.25;2.1;4.1;3.4;1.85;3.7;3.3;1.9;3.6;3.1;2.15;4;3.4;2.05;37;3.97;3.7;3.4;3.25;2.19;2.06;33;2.25;2.15;1.73;1.67
885;13.11.2010;Tottenham;Blackburn;4;2;H;A Marriner;20;12;12;8;11;11;12;6;2;2;0;0;1.57;3.8;6.5;1.6;3.45;6;1.55;3.7;5.4;1.62;3.6;6;1.62;4;6.5;36;1.66;1.61;4;3.7;6.5;5.96;36;1.91;1.83;2.02;1.94
886;13.11.2010;West Ham;Blackpool;0;0;D;K Friend;17;16;4;5;7;7;8;7;0;1;0;0;1.91;3.6;4;1.85;3.6;3.8;1.9;3.3;3.7;1.91;3.4;4;1.91;3.6;4.33;37;1.95;1.87;3.81;3.54;4.41;4.06;32;1.73;1.66;2.32;2.17
887;13.11.2010;Wigan;West Brom;1;0;H;A Taylor;13;12;4;6;13;13;5;5;1;1;0;0;2.5;3.25;2.88;2.25;3.2;3.05;2.3;3.2;2.8;2.6;3.25;2.7;2.5;3.3;3;36;2.6;2.46;3.36;3.26;3;2.87;36;2.05;1.97;1.9;1.81
888;13.11.2010;Wolves;Bolton;2;3;A;P Walton;10;13;6;7;10;10;12;3;1;0;0;0;2.4;3.1;3.2;2.2;3.2;3.2;2.4;3.2;2.7;2.4;3.2;3;2.4;3.3;3.2;37;2.44;2.34;3.31;3.23;3.28;3.08;31;2.2;2.08;1.84;1.71
889;14.11.2010;Chelsea;Sunderland;0;3;A;C Foy;14;19;7;9;9;13;6;3;1;2;0;0;1.22;5.75;15;1.22;5.5;12;1.22;5.3;11;1.22;5.5;15;1.22;6.5;17;36;1.25;1.22;6.5;5.92;17;13.97;26;1.67;1.57;2.5;2.32
890;14.11.2010;Everton;Arsenal;1;2;A;H Webb;14;13;7;8;15;14;9;2;2;2;0;0;3.4;3.3;2.2;3.1;3.25;2.2;3.2;3.2;2.1;3.3;3.2;2.25;3.4;3.4;2.25;36;3.45;3.25;3.45;3.29;2.32;2.22;35;2;1.95;1.93;1.83
891;20.11.2010;Arsenal;Tottenham;2;3;A;P Dowd;12;10;7;6;17;16;2;6;3;1;0;0;1.62;4;5.5;1.6;3.75;5.25;1.7;3.5;4.4;1.62;4;5;1.67;4.2;5.5;39;1.69;1.64;4.2;3.79;5.61;5.36;32;1.7;1.64;2.3;2.2
892;20.11.2010;Birmingham;Chelsea;1;0;H;M Halsey;1;24;1;9;9;2;4;14;2;0;0;0;5;3.6;1.73;5;3.6;1.67;4.4;3.5;1.7;4.4;3.6;1.8;5.25;3.6;1.75;38;5.55;5.17;3.75;3.51;1.79;1.72;38;2.1;1.99;1.85;1.79
893;20.11.2010;Blackpool;Wolves;2;1;H;M Clattenburg;13;19;9;10;7;9;4;11;0;2;0;0;2.5;3.3;2.88;2.45;3.2;2.75;2.3;3.2;2.8;2.4;3.4;2.8;2.5;3.4;2.88;38;2.65;2.5;3.46;3.29;3;2.8;32;1.75;1.69;2.25;2.11
894;20.11.2010;Bolton;Newcastle;5;1;H;H Webb;18;6;9;1;13;9;2;3;0;2;0;1;2.1;3.3;3.6;2.05;3.4;3.4;2.1;3.2;3.2;2.1;3.5;3.25;2.15;3.4;3.75;38;2.24;2.13;3.44;3.31;3.75;3.45;38;1.99;1.92;1.92;1.85
895;20.11.2010;Liverpool;West Ham;3;0;H;L Probert;19;6;11;1;8;8;10;2;0;1;0;0;1.57;3.8;6.5;1.55;3.75;6;1.55;3.7;5.4;1.57;3.6;6.5;1.57;4;7;38;1.57;1.53;4.18;3.85;7.5;6.75;37;2.04;1.92;1.92;1.85
896;20.11.2010;Man United;Wigan;2;0;H;M Atkinson;17;10;12;4;10;14;11;1;0;2;0;2;1.22;6;15;1.18;6.5;12;1.22;5.3;11;1.22;5.5;15;1.22;6.5;17;38;1.25;1.21;6.68;6.09;17.6;14.5;33;1.65;1.58;2.51;2.3
897;20.11.2010;West Brom;Stoke;0;3;A;C Foy;15;6;8;4;10;9;8;3;0;0;0;0;2.2;3.2;3.5;2.1;3.1;3.5;2.2;3.2;3;2.05;3.3;3.6;2.25;3.3;3.6;38;2.32;2.2;3.36;3.21;3.62;3.38;36;2.14;2.02;1.85;1.76
898;21.11.2010;Blackburn;Aston Villa;2;0;H;M Oliver;14;16;5;11;15;10;5;8;0;1;0;0;2.3;3.25;3.25;2.25;3.2;3.1;2.4;3.2;2.7;2.3;3.1;3.2;2.38;3.3;3.3;38;2.4;2.29;3.36;3.24;3.45;3.16;34;2.25;2.15;1.8;1.67
899;21.11.2010;Fulham;Man City;1;4;A;L Mason;9;11;3;8;13;16;7;7;2;1;0;0;3.2;3.1;2.4;3.05;3.25;2.25;2.9;3.1;2.3;3;3.25;2.38;3.25;3.25;2.4;38;3.36;3.11;3.32;3.2;2.45;2.34;33;2.38;2.14;1.75;1.67
900;22.11.2010;Sunderland;Everton;2;2;D;P Walton;13;10;8;8;5;7;4;4;0;2;0;0;2.6;3.2;2.8;2.5;3.1;2.8;2.4;3.2;2.7;2.62;3.1;2.8;2.62;3.3;2.88;38;2.73;2.54;3.3;3.21;2.9;2.81;31;2.42;2.27;1.67;1.6
901;27.11.2010;Aston Villa;Arsenal;2;4;A;M Clattenburg;6;17;4;10;10;7;3;8;1;1;0;0;3.4;3.3;2.2;3.5;3.5;2.1;3.3;3.3;2;3.5;3.3;2.1;3.6;3.4;2.2;38;3.6;3.35;3.45;3.3;2.3;2.17;36;2.09;1.92;1.96;1.84
902;27.11.2010;Bolton;Blackpool;2;2;D;M Dean;24;16;14;10;8;14;4;4;2;2;0;0;1.57;4.2;5.5;1.55;4.1;5.25;1.65;3.5;4.6;1.62;3.6;6;1.57;4.2;6;37;1.65;1.57;4.3;3.96;6.6;5.82;31;1.65;1.53;2.63;2.4
903;27.11.2010;Everton;West Brom;1;4;A;L Mason;12;7;4;3;11;18;2;2;1;3;1;1;1.57;3.8;6.5;1.55;3.5;6.5;1.6;3.6;5;1.62;3.6;6;1.57;4;6.5;37;1.62;1.55;4.2;3.87;7.1;6.3;35;1.9;1.8;2.12;1.96
904;27.11.2010;Fulham;Birmingham;1;1;D;H Webb;11;7;7;3;10;9;7;4;1;0;0;0;2;3.3;4;1.95;3.25;3.85;2;3.2;3.4;2.1;3.1;3.8;2;3.3;4;37;2.15;2.06;3.35;3.23;4.2;3.75;33;2.39;2.23;1.68;1.62
905;27.11.2010;Man United;Blackburn;7;1;H;L Probert;15;3;11;2;6;6;5;2;0;2;0;0;1.25;5.5;13;1.22;5.5;12.5;1.2;5.5;12;1.3;5;11;1.29;6;13;38;1.3;1.26;6;5.44;14.92;12.14;31;1.78;1.64;2.38;2.17
906;27.11.2010;Stoke;Man City;1;1;D;P Walton;16;9;9;4;8;10;6;2;2;2;0;0;3.4;3.25;2.2;3.5;3.4;2.15;2.8;3.2;2.3;3.75;3.1;2.1;3.5;3.3;2.2;38;3.84;3.42;3.38;3.26;2.25;2.16;33;2.26;2.14;1.75;1.67
907;27.11.2010;West Ham;Wigan;3;1;H;M Halsey;15;10;9;10;8;8;7;2;0;0;0;0;2;3.5;3.75;1.91;3.4;3.8;2;3.2;3.4;2.1;3.3;3.5;2.05;3.4;4;37;2.1;2.01;3.5;3.35;4.09;3.79;36;2.26;2.03;1.81;1.75
908;27.11.2010;Wolves;Sunderland;3;2;H;M Jones;14;15;8;9;11;10;11;5;2;3;0;0;2.6;3.2;2.8;2.55;3.2;2.65;2.4;3.2;2.7;2.5;3.1;2.9;2.62;3.3;2.88;37;2.7;2.55;3.4;3.24;2.92;2.76;36;2.25;2.02;1.87;1.76
909;28.11.2010;Newcastle;Chelsea;1;1;D;A Marriner;5;17;3;13;9;11;6;7;2;1;0;0;5;3.6;1.73;5;3.6;1.65;4.6;3.5;1.65;5;3.3;1.8;5.25;3.75;1.73;37;5.65;5;3.87;3.65;1.75;1.7;35;1.91;1.75;2.11;1.98
910;28.11.2010;Tottenham;Liverpool;2;1;H;M Atkinson;20;12;13;8;6;16;5;8;0;5;0;0;2;3.4;3.8;2.15;3.4;3.5;2.1;3.2;3.2;2;3.2;4;2.1;3.4;3.8;37;2.12;2.06;3.5;3.34;4;3.63;35;2;1.88;2.03;1.87
911;04.12.2010;Arsenal;Fulham;2;1;H;C Foy;15;11;9;7;7;5;3;7;0;0;0;0;1.29;5.25;12;1.25;5.25;11;1.25;5;10;1.3;5;11;1.29;5.5;13;38;1.32;1.28;5.74;5.17;13.6;11.25;28;1.69;1.6;2.34;2.24
912;04.12.2010;Birmingham;Tottenham;1;1;D;K Friend;13;10;5;5;14;7;6;11;1;1;0;0;3.5;3.4;2.1;3.4;3.4;2.15;3;3.2;2.2;3.3;3.4;2.15;3.75;3.5;2.1;38;3.7;3.44;3.49;3.34;2.3;2.12;36;2.05;1.95;1.89;1.82
913;04.12.2010;Blackburn;Wolves;3;0;H;H Webb;10;10;7;7;9;11;8;11;0;2;0;0;1.73;3.6;5;1.75;3.5;4.4;1.7;3.5;4.4;1.8;3.6;4.33;1.75;3.75;5;38;1.8;1.76;3.85;3.55;5.11;4.67;36;1.95;1.88;1.99;1.9
914;04.12.2010;Chelsea;Everton;1;1;D;L Probert;12;16;5;7;7;11;7;2;1;4;0;0;1.36;4.75;9;1.35;4.5;8.25;1.35;4.5;7.3;1.4;4.2;9;1.36;4.6;8;38;1.41;1.37;5;4.55;9.45;8.66;34;1.79;1.71;2.2;2.09
915;04.12.2010;Man City;Bolton;1;0;H;A Marriner;19;7;10;2;12;18;8;8;3;2;1;0;1.53;4;6.5;1.55;4.1;6.25;1.55;3.7;5.4;1.57;3.6;6.5;1.5;4;6.5;37;1.57;1.53;4.2;3.84;7.2;6.65;35;1.95;1.87;1.98;1.9
916;04.12.2010;Wigan;Stoke;2;2;D;M Jones;15;11;8;7;11;10;5;4;1;4;0;0;2.75;3.2;2.63;2.55;3.25;2.6;2.3;3.2;2.8;2.7;3.1;2.7;2.62;3.1;2.6;37;2.89;2.7;3.34;3.2;2.75;2.64;32;2.4;2.26;1.66;1.6
917;05.12.2010;Sunderland;West Ham;1;0;H;M Atkinson;17;8;12;2;6;8;9;3;1;3;0;0;1.83;3.5;4.5;1.85;3.45;4;1.9;3.3;3.7;1.83;3.5;4.33;1.83;3.3;4.4;37;1.91;1.84;3.69;3.49;4.72;4.32;36;2.11;2.02;1.84;1.77
918;05.12.2010;West Brom;Newcastle;3;1;H;M Dean;20;11;12;7;11;9;7;3;0;5;0;0;2.25;3.3;3.25;2.2;3.3;3.1;2.2;3.2;3;2.3;3.3;3.1;2.15;3.2;3.3;37;2.32;2.24;3.45;3.28;3.55;3.23;36;1.94;1.84;2.01;1.94
919;06.12.2010;Liverpool;Aston Villa;3;0;H;P Dowd;12;5;7;2;12;13;4;3;0;1;0;0;1.62;3.75;6;1.6;3.5;5.85;1.55;3.7;5.4;1.62;3.6;6;1.62;3.6;5.5;37;1.65;1.59;4.01;3.75;6.69;6;36;2;1.93;1.93;1.84
920;11.12.2010;Aston Villa;West Brom;2;1;H;M Halsey;6;11;3;4;8;14;6;13;0;2;0;0;2.1;3.3;3.6;2;3.4;3.5;1.9;3.3;3.7;2.05;3.4;3.5;2.15;3.4;3.75;38;2.3;2.1;3.48;3.3;3.75;3.53;35;1.88;1.77;2.11;2.01
921;11.12.2010;Everton;Wigan;0;0;D;M Oliver;16;5;8;4;13;18;9;4;2;4;0;0;1.4;4.5;9;1.4;4.25;7.75;1.45;3.9;6.5;1.44;4.2;7.5;1.44;4.5;9;37;1.47;1.43;4.64;4.21;9.23;8.2;36;1.9;1.83;2.06;1.95
922;11.12.2010;Fulham;Sunderland;0;0;D;N Swarbrick;14;11;13;2;14;10;4;3;0;1;0;0;2.2;3.25;3.4;2.15;3.2;3.3;2.2;3.2;3;2.2;3.2;3.4;2.2;3.25;3.75;37;2.25;2.15;3.36;3.23;3.95;3.5;30;2.35;2.23;1.68;1.62
923;11.12.2010;Newcastle;Liverpool;3;1;H;L Mason;8;16;5;7;19;13;2;5;2;1;0;0;3.8;3.4;2;3.6;3.4;2.1;3;3.2;2.2;3.5;3.25;2.1;3.75;3.5;2.1;38;3.76;3.57;3.5;3.31;2.23;2.08;36;1.98;1.93;1.94;1.85
924;11.12.2010;Stoke;Blackpool;0;1;A;A Taylor;16;10;5;5;12;11;10;4;0;2;0;0;1.62;4;5.5;1.6;3.9;5;1.6;3.6;5;1.62;3.75;5.5;1.62;4;6;37;1.67;1.62;4.2;3.86;6;5.41;28;1.68;1.61;2.38;2.24
925;11.12.2010;West Ham;Man City;1;3;A;P Dowd;13;12;3;7;10;13;2;6;1;3;0;0;4.5;3.6;1.8;4.5;3.5;1.75;4;3.4;1.8;4.33;3.5;1.83;4.5;3.6;1.85;37;4.4;4.11;3.52;3.39;2.16;1.91;36;2.08;1.97;1.9;1.81
926;12.12.2010;Bolton;Blackburn;2;1;H;M Clattenburg;12;16;7;11;12;13;3;10;4;3;1;0;2;3.3;4;2.05;3.25;3.5;2;3.2;3.4;2.1;3.3;3.5;2.05;3.4;4;37;2.1;2.03;3.5;3.32;4.1;3.72;36;2;1.9;1.97;1.88
927;12.12.2010;Tottenham;Chelsea;1;1;D;M Dean;10;13;3;7;9;13;1;7;2;2;0;0;2.8;3.25;2.6;2.9;3.2;2.55;2.8;3.2;2.3;2.88;3.3;2.4;2.88;3.4;2.6;37;3.03;2.84;3.41;3.28;2.63;2.49;36;2.04;1.95;1.91;1.83
928;12.12.2010;Wolves;Birmingham;1;0;H;M Atkinson;14;3;9;0;9;15;7;2;2;4;0;0;2.4;3.25;3;2.35;3.2;2.9;2.5;3.2;2.6;2.4;3.2;3;2.4;3.25;3.25;37;2.5;2.4;3.3;3.22;3.26;2.99;34;2.23;2.13;1.75;1.68
929;13.12.2010;Man United;Arsenal;1;0;H;H Webb;14;11;10;6;7;16;5;4;0;4;0;0;2;3.4;3.8;1.95;3.4;3.6;1.85;3.3;3.9;2;3.4;3.75;2;3.5;4.2;37;2;1.95;3.61;3.4;4.38;3.92;36;1.95;1.87;2;1.9
930;18.12.2010;Blackburn;West Ham;1;1;D;M Dean;13;11;5;3;12;10;9;4;2;3;0;0;1.8;3.6;4.5;1.75;3.5;4.5;1.8;3.4;4;1.83;3.4;4.5;1.8;3.75;4.75;35;1.84;1.78;3.75;3.5;4.87;4.65;35;1.95;1.84;2.04;1.93
931;18.12.2010;Sunderland;Bolton;1;0;H;C Foy;13;12;5;8;6;13;2;5;1;3;0;0;2.2;3.2;3.5;2.05;3.25;3.5;2.2;3.2;3;2.2;3.2;3.4;2.15;3.3;3.75;35;2.2;2.11;3.41;3.26;3.83;3.57;35;2.07;1.99;1.88;1.79
932;20.12.2010;Man City;Everton;1;2;A;P Walton;25;4;15;3;8;13;11;0;3;2;1;1;1.73;3.6;5;1.65;3.65;5;1.6;3.6;5;1.75;3.5;4.8;1.73;3.8;5.5;36;1.75;1.71;3.82;3.54;5.66;5.11;36;2.11;2.01;1.85;1.77
