Match_ID;Date;HomeTeam;AwayTeam;Home Team Goals;Away Team Goals;Match Result;Referee;Home Team Shots;Away Team Shots;Home Team Shots on Target;Away Team Shots on Target;Home Fouls Committed;Away Fouls Committed;Home Corners;Away Cornners;Home Yellow Cards;Away Yellow Cards;Home Red Cards;Away Red Cards;B365 Home;B365 Draw;B365 Away;Bet&Win Home;Bet&Win Draw;Bet&Win Away;Interwetten Home;Iterwetten Draw;Interwetten Away;William Hill Home;William Hill Draw;William Hill Away;VC Bet Home;VC Bet Draw;VC Bet Away;Betbrain Numbers of bookmakers 1X2;Betbrain Maximum Home;Betbrain Average Home;Betbrain Maximum Draw;Betbrain Average Draw;Betbrain Maximum Away;Betbrain Average Away;Betbrain Numbers of bookmakers Goals;Betbrain Max > 2.5 Goals;Betbrain Average > 2.5 Goals;Betbrain Max < 2.5 Goals;Betbrain Average < 2.5 Goals
2305;30.08.2014;QPR;Sunderland;1;0;H;R Madley;18;16;5;6;8;9;4;6;1;2;0;0;2.4;3.25;3.3;2.45;3.2;2.85;2.5;3.3;2.65;2.5;2.9;3.1;2.45;3.12;3.4;49;2.51;2.41;3.3;3.17;3.4;3.13;40;2.53;2.37;1.67;1.57
2306;30.08.2014;Swansea;West Brom;3;0;H;P Tierney;15;16;8;2;10;8;0;7;1;2;0;0;1.85;3.6;4.75;1.85;3.4;4.2;1.8;3.5;4.2;1.91;3.1;4.5;1.91;3.6;4.5;50;1.91;1.85;3.7;3.51;4.9;4.47;46;2.05;1.95;1.92;1.83
2307;30.08.2014;West Ham;Southampton;1;3;A;M Dean;4;18;2;8;11;13;2;9;2;1;0;0;2.8;3.4;2.7;2.6;3.2;2.7;2.5;3.3;2.65;2.9;2.8;2.75;2.8;3.3;2.75;50;2.9;2.73;3.5;3.26;2.76;2.65;46;2.14;2.04;1.87;1.77
2308;31.08.2014;Aston Villa;Hull;2;1;H;M Clattenburg;11;9;4;3;9;10;3;7;1;4;0;0;2.3;3.3;3.5;2.35;3.1;3.1;2.1;3.3;3.3;2.38;2.88;3.4;2.3;3.1;3.7;50;2.38;2.25;3.3;3.15;3.75;3.47;40;2.89;2.61;1.53;1.48
2309;31.08.2014;Leicester;Arsenal;1;1;D;A Taylor;9;24;3;6;14;6;5;10;3;1;0;0;4.75;3.75;1.83;4.33;3.4;1.83;4.5;3.5;1.75;4.8;3;1.91;4.6;3.75;1.85;50;4.75;4.48;3.9;3.6;1.89;1.82;47;1.9;1.81;2.1;1.98
2310;31.08.2014;Tottenham;Liverpool;0;3;A;P Dowd;7;17;1;8;14;11;7;3;0;4;0;0;2.7;3.5;2.7;2.7;3.2;2.7;2.6;3.2;2.6;2.7;3;2.8;2.7;3.5;2.7;49;2.74;2.63;3.6;3.38;2.8;2.68;39;1.72;1.64;2.34;2.22
2311;13.09.2014;Arsenal;Man City;2;2;D;M Clattenburg;15;15;6;8;11;15;0;3;3;4;0;0;3;3.4;2.5;2.85;3.5;2.5;2.75;3.3;2.4;3;3;2.5;2.9;3.5;2.5;47;3.05;2.93;3.55;3.35;2.51;2.43;46;1.91;1.81;2.08;1.98
2312;13.09.2014;Chelsea;Swansea;4;2;H;K Friend;29;11;9;2;12;11;7;4;0;3;0;0;1.3;5.75;12;1.3;5;9.5;1.3;5;9;1.3;5;11;1.3;5.5;12;46;1.33;1.3;6;5.41;12.5;10.78;44;1.82;1.73;2.18;2.09
2313;13.09.2014;Crystal Palace;Burnley;0;0;D;M Dean;14;11;3;3;12;10;5;5;2;3;0;0;2.25;3.3;3.6;2.25;3.2;3.2;2;3.3;3.6;2.25;3.1;3.4;2.25;3.2;3.7;46;2.3;2.19;3.35;3.24;3.8;3.5;43;2.42;2.29;1.68;1.61
2314;13.09.2014;Liverpool;Aston Villa;0;1;A;L Mason;18;5;1;1;9;10;7;6;2;1;0;0;1.3;6;11;1.3;5.5;11;1.27;5.2;10;1.3;5;11;1.3;6;11.5;45;1.33;1.29;6;5.58;12;10.79;37;1.59;1.53;2.58;2.42
2315;13.09.2014;Southampton;Newcastle;4;0;H;C Foy;10;9;7;4;15;7;5;5;0;2;0;0;1.8;3.75;5;1.83;3.3;4.5;1.9;3.45;3.8;1.83;3.2;5;1.83;3.6;5;47;1.9;1.78;3.8;3.6;5.1;4.78;45;2.1;2.02;1.87;1.78
2316;13.09.2014;Stoke;Leicester;0;1;A;M Oliver;24;8;4;1;8;15;13;3;3;0;0;0;2.1;3.4;4;2.15;3.4;3.25;2;3.3;3.6;2.15;3.1;3.6;2.15;3.25;4;47;2.16;2.09;3.4;3.24;4.07;3.8;42;2.45;2.31;1.66;1.6
2317;13.09.2014;Sunderland;Tottenham;2;2;D;C Pawson;6;15;1;6;10;13;5;5;5;1;0;0;3.6;3.5;2.15;3.4;3.2;2.15;3.6;3.3;2;3.4;3.3;2.15;3.75;3.4;2.15;46;3.84;3.59;3.55;3.37;2.2;2.11;45;2.09;1.97;1.9;1.82
2318;13.09.2014;West Brom;Everton;0;2;A;A Taylor;11;11;1;4;12;8;9;1;2;3;0;0;3.5;3.5;2.2;3.3;3.2;2.2;3.2;3.2;2.2;3.4;3.2;2.2;3.6;3.5;2.15;46;3.74;3.45;3.5;3.37;2.21;2.15;45;1.96;1.88;2;1.91
2319;14.09.2014;Man United;QPR;4;0;H;P Dowd;19;9;9;2;11;8;3;1;1;0;0;0;1.29;6.25;12;1.33;5;11.5;1.27;5.2;10;1.3;5;11;1.29;5.75;13;46;1.33;1.27;6.33;5.72;13.29;11.51;43;1.7;1.64;2.38;2.23
2320;15.09.2014;Hull;West Ham;2;2;D;M Atkinson;11;16;6;4;12;7;3;10;3;1;0;0;2.15;3.4;3.75;2.25;3.3;3.4;2.3;3.3;2.9;2.2;3.1;3.5;2.15;3.3;3.9;44;2.31;2.13;3.4;3.28;4;3.63;41;2.45;2.33;1.67;1.58
2321;20.09.2014;Aston Villa;Arsenal;0;3;A;M Jones;6;9;2;3;11;9;5;5;1;3;0;0;4.75;3.6;1.85;4.2;3.4;1.85;4;3.45;1.85;4.5;3.4;1.83;4.6;3.7;1.87;48;5;4.6;3.8;3.53;1.88;1.82;47;2.08;1.98;1.95;1.81
2322;20.09.2014;Burnley;Sunderland;0;0;D;A Taylor;17;14;6;6;14;14;5;1;1;2;0;0;2.5;3.3;3.1;2.6;3.25;2.9;2.6;3.1;2.7;2.5;3.2;2.8;2.55;3.2;3.12;48;2.61;2.5;3.36;3.2;3.2;2.96;43;2.32;2.25;1.71;1.63
2323;20.09.2014;Newcastle;Hull;2;2;D;N Swarbrick;25;10;7;3;11;11;4;2;4;2;0;0;2.2;3.3;3.75;2.25;3.25;3.5;2.15;3.3;3.2;2.2;3.2;3.4;2.2;3.3;3.75;48;2.27;2.14;3.4;3.29;3.86;3.59;45;2.26;2.18;1.75;1.67
2324;20.09.2014;QPR;Stoke;2;2;D;M Atkinson;21;8;5;4;6;15;10;1;2;4;0;0;2.8;3.25;2.8;2.8;3.1;2.8;2.6;3.1;2.7;2.7;3;2.8;2.88;3.1;2.8;48;2.88;2.74;3.25;3.11;2.88;2.76;42;2.58;2.44;1.59;1.54
2325;20.09.2014;Swansea;Southampton;0;1;A;J Moss;5;11;2;4;11;15;2;4;0;4;1;0;2.5;3.3;3.1;2.6;3.25;2.9;2.4;3.3;2.75;2.5;3.25;2.8;2.5;3.3;3.1;48;2.61;2.45;3.4;3.29;3.18;2.97;46;2.11;2.02;1.88;1.79
2326;20.09.2014;West Ham;Liverpool;3;1;H;C Pawson;13;11;7;5;16;11;7;5;4;1;0;0;4.5;3.8;1.85;4.25;3.8;1.85;4.3;3.6;1.75;4.5;3.3;1.85;4.4;3.9;1.85;47;4.7;4.38;4;3.78;1.86;1.8;43;1.68;1.62;2.46;2.26
2327;21.09.2014;Everton;Crystal Palace;2;3;A;M Oliver;17;10;6;3;8;13;7;1;2;2;0;0;1.4;5;9;1.42;4.1;8.25;1.45;4;7;1.4;4.5;8;1.4;5;9.5;46;1.45;1.39;5.2;4.68;9.52;8.48;44;1.78;1.71;2.28;2.1
2328;21.09.2014;Leicester;Man United;5;3;H;M Clattenburg;15;16;5;5;11;9;2;4;1;1;0;1;5.5;4.2;1.67;4.75;3.8;1.67;5.6;3.9;1.55;5.5;3.5;1.67;5.75;4;1.67;48;6;5.39;4.33;3.98;1.67;1.64;46;1.76;1.69;2.32;2.15
2329;21.09.2014;Man City;Chelsea;1;1;D;M Dean;16;6;4;2;16;12;14;2;3;4;1;0;2.38;3.5;3.1;2.4;3.4;3;2.4;3.3;2.75;2.4;3.1;3.1;2.5;3.5;3.1;46;2.46;2.37;3.55;3.39;3.16;2.99;44;1.86;1.78;2.14;2.02
2330;21.09.2014;Tottenham;West Brom;0;1;A;K Friend;7;10;1;4;12;7;9;7;2;2;0;0;1.53;4.33;7;1.53;4;6;1.5;4;6.1;1.53;3.75;7;1.53;4.33;7;46;1.54;1.5;4.6;4.2;7.4;6.84;44;1.81;1.72;2.2;2.09
2331;27.09.2014;Arsenal;Tottenham;1;1;D;M Oliver;16;6;6;4;7;16;15;5;3;6;0;0;1.75;3.9;5;1.8;3.6;4.75;1.8;3.5;4.2;1.8;3.5;4.5;1.8;3.9;4.8;47;1.81;1.77;4;3.72;5.1;4.65;45;1.81;1.74;2.25;2.08
2332;27.09.2014;Chelsea;Aston Villa;3;0;H;P Dowd;17;7;8;1;11;9;9;2;2;2;0;0;1.22;7;16;1.25;5.5;11;1.25;5.5;10.3;1.25;5.5;12;1.22;7;17;47;1.26;1.21;7.2;6.5;17;14.22;38;1.66;1.59;2.45;2.31
2333;27.09.2014;Crystal Palace;Leicester;2;0;H;K Stroud;16;7;6;1;14;9;6;6;0;2;0;0;2.63;3.4;2.88;2.65;3.1;2.7;2.5;3.2;2.75;2.7;3.1;2.7;2.6;3.4;2.9;47;2.72;2.6;3.4;3.27;2.94;2.79;45;2.14;2.03;1.85;1.77
2334;27.09.2014;Hull;Man City;2;4;A;A Taylor;10;20;5;6;10;6;3;8;0;2;0;0;6.5;4.2;1.57;5.75;3.8;1.57;5.5;3.8;1.57;6.5;3.6;1.57;6.5;4.2;1.57;47;7;6.34;4.33;4.03;1.61;1.55;46;1.91;1.81;2.08;1.98
2335;27.09.2014;Liverpool;Everton;1;1;D;M Atkinson;24;11;8;5;8;9;8;2;2;1;0;0;1.91;3.75;4.33;1.95;3.6;4;1.8;3.5;4.2;1.91;3.4;4;1.92;3.8;4.1;46;2.01;1.91;3.8;3.63;4.33;4;38;1.63;1.58;2.48;2.33
2336;27.09.2014;Man United;West Ham;2;1;H;L Mason;8;13;3;4;10;12;7;10;1;3;1;0;1.4;5.5;8;1.4;4.6;7.25;1.35;4.8;7.6;1.4;4.5;8;1.4;5.4;8;47;1.43;1.38;5.5;5.08;9.5;7.84;38;1.5;1.46;2.88;2.65
2337;27.09.2014;Southampton;QPR;2;1;H;M Clattenburg;19;10;9;2;12;11;6;3;2;1;0;0;1.44;4.6;8.5;1.45;4.2;7;1.5;4;6.1;1.44;4;8;1.45;4.6;8.5;47;1.51;1.44;4.8;4.42;8.9;7.77;46;1.91;1.83;2.08;1.96
2338;27.09.2014;Sunderland;Swansea;0;0;D;C Foy;15;7;3;1;13;15;10;1;2;1;0;1;2.9;3.3;2.63;2.8;3.2;2.7;2.6;3.1;2.7;2.7;3.1;2.7;3;3.1;2.7;47;3;2.79;3.3;3.21;2.77;2.62;45;2.28;2.15;1.76;1.69
2339;28.09.2014;West Brom;Burnley;4;0;H;J Moss;20;10;6;2;7;9;10;2;1;2;0;0;2;3.5;4.2;2;3.4;4;1.9;3.45;3.8;2;3.2;4;2;3.4;4.33;47;2.04;1.98;3.5;3.37;4.35;4.02;44;2.27;2.14;1.76;1.7
2340;29.09.2014;Stoke;Newcastle;1;0;H;C Pawson;12;16;3;1;20;15;2;10;1;2;0;0;2.15;3.4;3.8;2.15;3.3;3.7;2.1;3.2;3.4;2.15;3.2;3.5;2.15;3.3;3.9;47;2.16;2.1;3.45;3.32;3.9;3.64;45;2.31;2.19;1.72;1.66
2341;04.10.2014;Aston Villa;Man City;0;2;A;C Foy;6;27;1;7;4;6;0;7;0;1;0;0;7.5;4.5;1.5;6.75;4.2;1.53;5.6;3.9;1.55;7;3.75;1.53;8;4.5;1.5;45;8.05;7.25;4.57;4.2;1.55;1.48;43;1.83;1.73;2.2;2.08
2342;04.10.2014;Hull;Crystal Palace;2;0;H;M Dean;15;11;2;2;6;14;6;7;1;2;0;0;2.1;3.5;3.8;2.1;3.2;3.6;2.2;3.3;3.1;2.1;3.1;3.8;2.1;3.4;3.9;45;2.2;2.07;3.52;3.34;4;3.72;43;2.17;2.1;1.81;1.71
2343;04.10.2014;Leicester;Burnley;2;2;D;P Dowd;15;10;6;4;16;12;9;3;2;2;0;0;1.8;3.75;5;1.8;3.4;4.5;1.75;3.5;4.5;1.8;3.25;5;1.8;3.7;5;44;1.82;1.78;3.75;3.57;5.19;4.8;44;2.13;2.01;1.85;1.78
2344;04.10.2014;Liverpool;West Brom;2;1;H;M Oliver;19;8;7;4;12;15;5;5;2;2;0;0;1.44;5;7.5;1.44;4.33;7;1.45;4;7;1.44;4.33;7;1.45;4.8;8;44;1.46;1.43;5;4.63;8.2;7.36;36;1.68;1.6;2.41;2.29
2345;04.10.2014;Sunderland;Stoke;3;1;H;N Swarbrick;8;11;3;5;10;17;7;4;3;4;0;0;2.55;3.25;3.1;2.6;3;2.85;2.4;3.15;2.9;2.6;3;2.9;2.55;3.12;3.2;45;2.6;2.5;3.3;3.17;3.2;2.97;36;2.54;2.4;1.61;1.54
2346;04.10.2014;Swansea;Newcastle;2;2;D;L Mason;11;9;5;4;11;15;3;1;1;3;0;0;1.91;3.7;4.33;1.91;3.4;4;1.75;3.5;4.5;1.91;3.3;4.2;1.92;3.6;4.4;45;1.93;1.87;3.75;3.52;4.7;4.31;44;2.08;1.96;1.9;1.82
2347;05.10.2014;Chelsea;Arsenal;2;0;H;M Atkinson;5;10;3;0;14;10;2;2;4;3;0;0;1.67;4.2;5.25;1.72;3.75;5.25;1.67;3.6;5;1.67;3.6;5.5;1.67;4.1;5.5;44;1.7;1.66;4.2;3.83;6;5.4;41;1.83;1.75;2.15;2.06
2348;05.10.2014;Man United;Everton;2;1;H;K Friend;15;10;4;6;18;11;11;6;4;3;0;0;1.67;4.2;5.25;1.67;4;5.25;1.7;3.6;4.7;1.67;3.6;5.5;1.67;4.2;5.4;44;1.7;1.65;4.3;3.9;5.8;5.26;35;1.63;1.57;2.48;2.36
2349;05.10.2014;Tottenham;Southampton;1;0;H;M Jones;9;7;4;3;15;9;10;5;2;1;0;0;2.2;3.5;3.5;2.2;3.5;3.3;2.1;3.3;3.3;2.25;3.1;3.4;2.2;3.5;3.5;44;2.25;2.15;3.55;3.36;3.71;3.47;42;2;1.9;2;1.88
2350;05.10.2014;West Ham;QPR;2;0;H;A Taylor;11;10;3;3;10;11;7;5;2;2;0;0;1.91;3.6;4.5;1.95;3.4;4.25;1.9;3.45;3.8;1.95;3.3;4;1.95;3.5;4.4;44;1.95;1.9;3.61;3.48;4.56;4.23;42;2.05;1.97;1.9;1.81
2351;18.10.2014;Arsenal;Hull;2;2;D;R East;25;4;9;4;9;13;10;0;2;2;0;0;1.4;5;9;1.44;4.33;7;1.35;4.8;7.6;1.44;4;8;1.4;5;8.5;46;1.45;1.41;5;4.67;9.2;8.03;42;1.7;1.64;2.36;2.24
2352;18.10.2014;Burnley;West Ham;1;3;A;K Friend;17;22;3;6;3;10;5;7;0;1;0;0;2.8;3.4;2.7;2.8;3.2;2.7;2.6;3.2;2.6;2.8;3;2.7;2.88;3.3;2.7;46;2.88;2.75;3.45;3.29;2.75;2.63;45;2.12;2.01;1.86;1.79
2353;18.10.2014;Crystal Palace;Chelsea;1;2;A;C Pawson;7;14;4;5;13;7;3;2;1;1;1;1;8.5;4.75;1.44;7;4.25;1.44;7.3;4.4;1.4;8;4;1.44;8.5;4.6;1.45;46;8.9;7.96;4.9;4.51;1.46;1.43;44;1.85;1.77;2.11;2.03
2354;18.10.2014;Everton;Aston Villa;3;0;H;A Taylor;15;10;6;2;11;16;3;4;2;2;0;0;1.6;4;6.5;1.62;3.7;5.5;1.65;3.6;5.1;1.62;3.6;6;1.62;4;6.5;46;1.65;1.58;4.29;3.96;6.76;6.2;43;1.85;1.77;2.12;2.03
2355;18.10.2014;Man City;Tottenham;4;1;H;J Moss;20;19;12;7;11;9;3;4;1;2;0;1;1.45;4.75;8;1.5;4.33;7;1.45;4;7;1.5;4;7;1.5;4.6;7;46;1.5;1.46;4.8;4.49;8.2;7.29;39;1.67;1.6;2.4;2.29
2356;18.10.2014;Newcastle;Leicester;1;0;H;M Atkinson;19;7;6;2;13;15;10;7;0;3;0;0;2.25;3.6;3.3;2.2;3.3;3.25;2.1;3.3;3.3;2.2;3.1;3.5;2.25;3.6;3.3;46;2.28;2.19;3.65;3.45;3.5;3.31;43;1.83;1.73;2.24;2.09
2357;18.10.2014;Southampton;Sunderland;8;0;H;A Marriner;20;12;11;1;11;8;5;6;1;3;0;0;1.57;4;7;1.62;3.75;5.25;1.65;3.6;5.1;1.62;3.4;6.5;1.62;4;6.5;46;1.65;1.57;4.15;3.88;7.2;6.56;45;2.1;1.97;1.89;1.82
2358;19.10.2014;QPR;Liverpool;2;3;A;P Dowd;15;15;6;5;10;15;7;2;2;3;0;0;6;4.2;1.6;5.75;4;1.62;5.1;3.6;1.65;6;3.6;1.62;6.25;4.2;1.6;45;6.5;5.98;4.35;4.03;1.65;1.58;43;1.76;1.68;2.3;2.15
2359;19.10.2014;Stoke;Swansea;2;1;H;M Oliver;17;13;3;5;17;7;3;5;4;1;0;0;2.5;3.3;3.1;2.5;3.25;3;2.4;3.2;2.85;2.5;3;3;2.55;3.3;3;46;2.55;2.46;3.35;3.24;3.15;2.99;44;2.22;2.13;1.77;1.7
2360;20.10.2014;West Brom;Man United;2;2;D;M Dean;8;22;2;7;6;8;0;11;1;2;0;0;5;4;1.75;4.5;4.1;1.75;4.7;3.6;1.7;5;3.4;1.75;5;3.9;1.75;46;5.2;4.83;4.1;3.83;1.78;1.73;44;1.82;1.73;2.2;2.07
2361;25.10.2014;Liverpool;Hull;0;0;D;N Swarbrick;17;6;4;3;12;17;14;1;3;2;0;0;1.44;4.75;8;1.45;4.25;7;1.4;4.6;6.8;1.4;4.5;7;1.45;4.75;8;44;1.47;1.43;5;4.55;9;7.75;37;1.63;1.59;2.48;2.32
2362;25.10.2014;Southampton;Stoke;1;0;H;J Moss;20;8;2;1;10;12;6;3;0;2;0;0;1.65;4;6;1.65;3.75;6;1.6;3.8;5.2;1.6;3.6;5.5;1.62;4;6.5;45;1.65;1.6;4.18;3.88;6.5;5.99;44;2;1.92;1.96;1.87
2363;25.10.2014;Sunderland;Arsenal;0;2;A;K Friend;11;15;3;5;11;9;3;3;3;3;0;0;5.5;3.8;1.73;5.25;3.7;1.72;4.9;3.7;1.65;4.8;3.75;1.65;5.4;3.8;1.73;45;5.5;5.05;3.95;3.7;1.79;1.72;44;1.96;1.87;2.03;1.93
2364;25.10.2014;Swansea;Leicester;2;0;H;M Jones;7;9;3;4;7;10;2;2;0;0;0;0;1.95;3.7;4.2;1.95;3.6;4;1.85;3.45;4;1.95;3.5;3.6;1.91;3.7;4.33;45;1.95;1.9;3.75;3.53;4.4;4.13;44;1.91;1.82;2.08;1.99
