Match_ID;Date;HomeTeam;AwayTeam;Home Team Goals;Away Team Goals;Match Result;Referee;Home Team Shots;Away Team Shots;Home Team Shots on Target;Away Team Shots on Target;Home Fouls Committed;Away Fouls Committed;Home Corners;Away Cornners;Home Yellow Cards;Away Yellow Cards;Home Red Cards;Away Red Cards;B365 Home;B365 Draw;B365 Away;Bet&Win Home;Bet&Win Draw;Bet&Win Away;Interwetten Home;Iterwetten Draw;Interwetten Away;William Hill Home;William Hill Draw;William Hill Away;VC Bet Home;VC Bet Draw;VC Bet Away;Betbrain Numbers of bookmakers 1X2;Betbrain Maximum Home;Betbrain Average Home;Betbrain Maximum Draw;Betbrain Average Draw;Betbrain Maximum Away;Betbrain Average Away;Betbrain Numbers of bookmakers Goals;Betbrain Max > 2.5 Goals;Betbrain Average > 2.5 Goals;Betbrain Max < 2.5 Goals;Betbrain Average < 2.5 Goals
3072;10.09.2016;Bournemouth;West Brom;1;0;H;K Friend;12;12;5;2;9;11;10;5;1;3;0;0;2.05;3.25;4.33;2;3.3;4;2.1;3.2;3.4;2.1;3;4;2.05;3.25;4.33;56;2.1;2.02;3.4;3.25;4.55;4.15;40;2.55;2.38;1.61;1.56
3073;10.09.2016;Burnley;Hull;1;1;D;P Tierney;13;11;2;3;13;3;5;9;2;0;0;0;2.45;3.1;3.4;2.4;3.1;3.2;2.5;3.2;2.75;2.3;3.1;3.3;2.4;3.2;3.4;56;2.5;2.41;3.21;3.14;3.44;3.22;40;2.6;2.41;1.6;1.55
3074;10.09.2016;Liverpool;Leicester;4;1;H;C Pawson;17;12;11;3;4;8;1;7;1;2;0;0;1.7;4;5.5;1.67;4;5.5;1.6;3.7;5.4;1.7;3.75;5.5;1.67;4.1;5.5;57;1.7;1.66;4.24;3.95;6;5.36;45;1.85;1.75;2.15;2.07
3075;10.09.2016;Man United;Man City;1;2;A;M Clattenburg;14;18;3;6;15;10;4;4;4;2;0;0;2.38;3.25;3.4;2.3;3.3;3.5;2.4;3.2;2.85;2.38;3.2;3.4;2.3;3.3;3.4;57;2.4;2.32;3.37;3.26;3.5;3.28;45;2.17;2.09;1.8;1.73
3076;10.09.2016;Middlesbrough;Crystal Palace;1;2;A;N Swarbrick;12;12;4;4;5;9;6;6;1;2;0;0;2.3;3.2;3.6;2.2;3.2;3.5;2.2;3.2;3.2;2.38;3.1;3.2;2.3;3.13;3.7;56;2.38;2.27;3.25;3.15;3.75;3.5;40;2.6;2.48;1.56;1.52
3077;10.09.2016;Stoke;Tottenham;0;4;A;A Taylor;15;20;2;8;13;18;10;8;3;2;0;0;4.6;3.75;1.85;4.6;3.6;1.8;4;3.45;1.85;4.8;3.2;1.85;4.75;3.6;1.87;57;4.8;4.38;3.9;3.66;1.9;1.84;46;2;1.94;1.95;1.85
3078;10.09.2016;West Ham;Watford;2;4;A;M Atkinson;19;13;4;8;10;15;4;4;2;2;0;0;1.91;3.6;4.5;1.83;3.5;4.5;1.8;3.5;4.2;1.91;3.2;4.5;1.93;3.5;4.5;56;1.95;1.88;3.7;3.53;4.75;4.35;45;2.1;1.99;1.87;1.81
3079;11.09.2016;Swansea;Chelsea;2;2;D;A Marriner;6;28;2;7;17;8;1;11;3;4;0;0;5.75;4;1.67;5.75;4;1.65;5.1;3.6;1.65;6;3.6;1.62;5.75;4;1.65;57;6;5.45;4.2;3.97;1.69;1.65;46;1.88;1.82;2.05;1.98
3080;12.09.2016;Sunderland;Everton;0;3;A;M Jones;11;20;2;9;11;8;5;4;1;1;0;0;3.8;3.5;2.1;3.8;3.5;2.1;3.3;3.3;2.1;3.75;3.2;2.1;3.7;3.4;2.15;55;3.8;3.59;3.6;3.45;2.19;2.1;41;2.1;1.97;1.92;1.81
3081;16.09.2016;Chelsea;Liverpool;1;2;A;M Atkinson;12;13;4;5;6;13;6;4;1;1;0;0;2.25;3.5;3.4;2.25;3.5;3.3;2.3;3.3;3.15;2.3;3.4;3.4;2.3;3.5;3.3;57;2.33;2.25;3.65;3.46;3.5;3.29;46;1.79;1.73;2.18;2.1
3082;17.09.2016;Everton;Middlesbrough;3;1;H;L Mason;11;7;6;0;5;15;6;3;2;1;0;0;1.67;3.8;6;1.65;3.8;5.5;1.7;3.7;5;1.7;3.2;6;1.65;4;6;57;1.7;1.65;4.05;3.83;6.19;5.7;46;2.07;1.99;1.9;1.81
3083;17.09.2016;Hull;Arsenal;1;4;A;R East;6;24;2;9;9;12;2;4;0;2;1;0;6;4.2;1.6;6;4;1.57;5.5;4;1.6;6;3.6;1.62;6.5;4.1;1.6;57;6.5;5.94;4.27;4.05;1.64;1.59;46;1.96;1.87;2;1.92
3084;17.09.2016;Leicester;Burnley;3;0;H;A Taylor;14;7;6;2;10;9;7;1;0;1;0;0;1.5;4.33;8;1.53;4.1;6.5;1.6;4;5.5;1.5;3.75;8;1.45;4.6;8.5;56;1.6;1.48;4.64;4.29;9;7.5;45;1.95;1.85;2.03;1.94
3085;17.09.2016;Man City;Bournemouth;4;0;H;J Moss;20;6;12;2;8;11;5;5;1;1;1;0;1.29;6;12;1.26;6.25;10;1.25;6;11;1.29;5;12;1.29;6.25;12;56;1.35;1.28;6.39;5.82;13;11.3;42;1.54;1.48;2.73;2.59
3086;17.09.2016;West Brom;West Ham;4;2;H;M Clattenburg;8;23;6;5;14;6;2;6;2;1;0;0;2.8;3.2;2.8;2.75;3.1;2.75;2.6;3.25;2.75;2.7;3.1;2.7;2.8;3.2;2.8;55;2.9;2.73;3.3;3.17;2.9;2.76;44;2.3;2.21;1.71;1.66
3087;18.09.2016;Crystal Palace;Stoke;4;1;H;C Pawson;14;11;8;4;15;9;10;5;2;1;0;0;2;3.5;4.2;2;3.4;3.9;2.1;3.4;3.5;2.05;3.1;4;2.05;3.4;4;57;2.1;2.03;3.51;3.35;4.25;3.96;45;2.25;2.14;1.78;1.69
3088;18.09.2016;Southampton;Swansea;1;0;H;M Jones;19;9;6;3;14;9;7;1;1;1;0;0;1.7;3.8;5.75;1.65;3.6;5.25;1.7;3.7;5;1.7;3.4;5.5;1.7;3.8;5.5;56;1.73;1.68;3.97;3.72;6.17;5.62;45;2.13;2.01;1.85;1.79
3089;18.09.2016;Tottenham;Sunderland;1;0;H;M Dean;31;6;9;2;7;16;14;1;1;5;0;1;1.33;5.5;11;1.28;5.5;9.25;1.35;5.3;8;1.33;4.33;12;1.33;5.5;10;57;1.39;1.33;5.8;5.27;12;10.01;45;1.72;1.66;2.3;2.2
3090;18.09.2016;Watford;Man United;3;1;H;M Oliver;10;15;5;2;14;19;5;7;3;4;0;0;6;4.2;1.62;5.5;4;1.62;5.5;4;1.6;6;3.6;1.62;6;4.1;1.62;57;6.4;5.67;4.2;3.95;1.69;1.63;46;1.97;1.88;2;1.91
3091;24.09.2016;Arsenal;Chelsea;3;0;H;M Oliver;14;9;5;2;9;11;9;1;0;2;0;0;2.4;3.5;3.1;2.4;3.4;3.1;2.35;3.3;3.05;2.4;3.2;3.2;2.38;3.6;3.13;55;2.46;2.35;3.6;3.43;3.21;3.08;41;1.85;1.76;2.14;2.06
3092;24.09.2016;Bournemouth;Everton;1;0;H;R Madley;12;13;1;2;10;14;5;3;2;2;0;0;3.6;3.5;2.15;3.6;3.4;2.1;3.5;3.4;2.1;3.6;3.4;2.15;3.6;3.5;2.15;55;3.79;3.55;3.58;3.46;2.2;2.12;42;2;1.91;1.95;1.88
3093;24.09.2016;Liverpool;Hull;5;1;H;A Marriner;32;2;12;1;8;8;13;2;1;2;0;1;1.22;7;15;1.22;6.5;13;1.25;6;11;1.25;6;13;1.22;7;15;56;1.27;1.22;7.27;6.62;17;13.93;39;1.59;1.54;2.6;2.44
3094;24.09.2016;Man United;Leicester;4;1;H;M Dean;16;10;7;3;9;12;8;6;0;2;0;0;1.73;3.9;5.25;1.67;4;5.5;1.65;3.8;5.3;1.7;3.75;5.5;1.73;3.9;5.25;57;1.76;1.71;4.05;3.84;5.5;5.14;44;1.92;1.86;2.02;1.94
3095;24.09.2016;Middlesbrough;Tottenham;1;2;A;G Scott;6;19;2;5;14;9;2;10;2;1;0;0;3.75;3.5;2.1;3.75;3.5;2;4.1;3.5;1.9;4;3.4;2;3.8;3.4;2.15;55;4.1;3.7;3.5;3.39;2.17;2.1;41;2.24;2.12;1.79;1.71
3096;24.09.2016;Stoke;West Brom;1;1;D;M Atkinson;12;9;2;3;9;13;6;6;3;4;0;0;2.38;3.3;3.3;2.3;3.2;3.3;2.3;3.3;3.15;2.3;3.3;3.3;2.4;3.2;3.4;55;2.4;2.33;3.4;3.26;3.4;3.25;41;2.25;2.15;1.75;1.7
3097;24.09.2016;Sunderland;Crystal Palace;2;3;A;A Taylor;11;20;4;4;15;12;3;5;0;2;0;0;2.88;3.25;2.7;2.8;3.2;2.6;2.7;3.3;2.6;2.8;3.2;2.7;2.88;3.3;2.7;56;2.95;2.81;3.35;3.25;2.73;2.64;42;2.2;2.09;1.81;1.73
3098;24.09.2016;Swansea;Man City;1;3;A;N Swarbrick;13;18;5;4;15;9;2;7;2;4;0;0;9;5.5;1.36;7.5;5;1.4;7.5;4.8;1.4;9;4.5;1.4;9.5;5.4;1.36;55;9.5;8.38;5.5;5.08;1.45;1.38;38;1.64;1.58;2.46;2.35
3099;25.09.2016;West Ham;Southampton;0;3;A;J Moss;13;18;1;9;9;14;6;2;5;2;0;0;2.8;3.3;2.75;2.8;3.3;2.7;2.7;3.3;2.6;2.8;3.2;2.7;2.8;3.4;2.63;56;2.9;2.78;3.44;3.29;2.78;2.64;43;2;1.93;1.93;1.87
3100;26.09.2016;Burnley;Watford;2;0;H;M Jones;13;12;4;3;11;15;7;6;1;3;0;0;2.9;3.2;2.7;2.9;3.2;2.65;2.65;3.3;2.65;2.75;3.25;2.7;3;3.2;2.6;53;3.09;2.9;3.34;3.17;2.75;2.59;40;2.31;2.22;1.69;1.65
3101;30.09.2016;Everton;Crystal Palace;1;1;D;J Moss;13;10;3;2;16;11;10;9;5;4;0;0;1.73;4;5;1.72;3.75;5;1.75;3.6;4.8;1.75;3.8;5;1.75;3.9;5;54;1.77;1.73;4.02;3.85;5.45;4.98;48;1.85;1.77;2.13;2.05
3102;01.10.2016;Hull;Chelsea;0;2;A;A Taylor;8;22;3;9;13;15;5;7;2;2;0;0;7.5;4.5;1.5;7;4.5;1.45;6.5;4.2;1.5;7;4.33;1.5;7.5;4.6;1.5;56;7.68;6.93;4.75;4.45;1.54;1.49;49;1.77;1.72;2.2;2.11
3103;01.10.2016;Sunderland;West Brom;1;1;D;S Attwell;7;17;2;7;7;13;6;5;1;3;0;0;2.5;3.25;3.2;2.45;3.1;3.1;2.5;3.3;2.85;2.5;3.1;3.2;2.45;3.25;3.25;55;2.55;2.44;3.3;3.17;3.3;3.16;48;2.4;2.25;1.7;1.64
3104;01.10.2016;Swansea;Liverpool;1;2;A;M Oliver;8;18;3;6;11;9;3;10;2;2;0;0;8;4.75;1.45;7;4.5;1.45;7;4.5;1.45;8;4.5;1.44;8;4.8;1.44;56;8.44;7.38;5.14;4.72;1.49;1.44;45;1.61;1.55;2.54;2.42
3105;01.10.2016;Watford;Bournemouth;2;2;D;M Dean;17;11;7;2;17;12;4;5;3;4;0;0;2.38;3.3;3.3;2.3;3.25;3.25;2.2;3.15;3.5;2.4;3.2;3.2;2.38;3.4;3.25;55;2.42;2.35;3.45;3.28;3.5;3.21;49;2.09;2;1.89;1.81
3106;01.10.2016;West Ham;Middlesbrough;1;1;D;N Swarbrick;19;9;2;3;13;12;4;5;2;3;0;0;2.25;3.4;3.5;2.1;3.4;3.6;2.1;3.4;3.5;2.3;3.3;3.3;2.2;3.4;3.6;55;2.3;2.21;3.5;3.31;3.66;3.5;49;2.15;2.09;1.85;1.74
3107;02.10.2016;Burnley;Arsenal;0;1;A;C Pawson;10;18;1;3;2;3;2;6;0;0;0;0;9;5;1.4;8.5;5;1.36;7.5;4.8;1.4;9.5;4.5;1.4;10;5;1.36;56;10.17;8.94;5.28;4.91;1.43;1.38;49;1.79;1.71;2.2;2.13
3108;02.10.2016;Leicester;Southampton;0;0;D;M Atkinson;9;11;1;5;9;9;3;6;1;0;0;0;2.25;3.4;3.5;2.2;3.3;3.4;2.1;3.4;3.5;2.25;3.25;3.5;2.2;3.4;3.6;55;2.3;2.21;3.45;3.31;3.65;3.49;48;2.17;2.08;1.85;1.74
3109;02.10.2016;Man United;Stoke;1;1;D;R Madley;24;7;9;6;14;9;13;2;3;0;0;0;1.33;5.75;10;1.3;5.5;10;1.33;5.5;8.2;1.33;5;11;1.33;5.5;11;56;1.41;1.34;5.75;5.25;11;9.59;49;1.7;1.66;2.35;2.22
3110;02.10.2016;Tottenham;Man City;2;0;H;A Marriner;13;12;7;6;20;10;4;3;2;2;0;0;3;3.5;2.5;3;3.4;2.35;3.35;3.3;2.2;3;3.4;2.4;2.9;3.5;2.5;56;3.35;2.96;3.6;3.43;2.5;2.42;49;1.79;1.74;2.2;2.09
3111;15.10.2016;Arsenal;Swansea;3;2;H;J Moss;16;13;6;6;7;10;5;6;0;1;1;0;1.29;6.5;11;1.26;6.25;10;1.25;6;11;1.29;5.5;12;1.29;6;12;49;1.32;1.28;6.5;5.91;13;11.22;41;1.56;1.51;2.65;2.56
3112;15.10.2016;Bournemouth;Hull;6;1;H;L Mason;22;11;10;4;8;14;5;4;0;3;0;0;1.85;3.5;5;1.8;3.5;4.75;1.85;3.5;4.3;1.85;3.4;4.8;1.83;3.6;5;49;1.9;1.83;3.71;3.51;5.05;4.74;41;2.12;2.02;1.87;1.8
3113;15.10.2016;Chelsea;Leicester;3;0;H;A Marriner;16;5;6;0;6;12;8;5;1;1;0;0;1.57;4.5;6;1.57;4.33;6.25;1.6;3.9;5.7;1.6;3.8;6.5;1.6;4.2;6.25;50;1.63;1.58;4.5;4.19;6.5;5.88;42;1.77;1.69;2.3;2.17
3114;15.10.2016;Crystal Palace;West Ham;0;1;A;M Atkinson;12;12;3;4;12;13;7;6;1;3;0;1;2.15;3.5;3.6;2;3.5;3.75;2.2;3.35;3.3;2.2;3.1;3.75;2.1;3.6;3.7;49;2.2;2.1;3.62;3.45;3.9;3.61;42;1.89;1.83;2.06;1.99
3115;15.10.2016;Man City;Everton;1;1;D;M Oliver;19;3;8;2;7;9;13;1;0;2;0;0;1.5;4.75;7;1.48;4.75;6.25;1.45;4.4;7.2;1.5;4.33;7;1.5;4.8;6.5;49;1.56;1.5;4.85;4.52;8;6.46;40;1.58;1.54;2.65;2.48
3116;15.10.2016;Stoke;Sunderland;2;0;H;M Jones;18;11;6;1;10;13;6;4;1;1;0;0;2;3.6;4;1.95;3.5;4;2.1;3.4;3.5;2.05;3.3;4;1.95;3.6;4.3;49;2.1;1.99;3.6;3.44;4.34;3.99;42;2.11;2.02;1.9;1.79
3117;15.10.2016;West Brom;Tottenham;1;1;D;K Friend;8;20;4;8;14;10;5;8;2;2;0;0;5.5;3.8;1.73;5.25;3.8;1.67;4.8;3.6;1.75;5.5;3.4;1.75;5.5;3.75;1.73;49;5.65;5.27;3.95;3.71;1.77;1.72;42;2.11;2.04;1.84;1.78
3118;16.10.2016;Middlesbrough;Watford;0;1;A;R East;10;4;3;2;15;10;4;6;4;1;0;0;2.25;3.3;3.6;2.2;3.1;3.6;2.3;3.3;3.15;2.3;3.1;3.6;2.3;3.2;3.6;49;2.33;2.25;3.4;3.21;3.65;3.5;42;2.42;2.29;1.7;1.63
3119;16.10.2016;Southampton;Burnley;3;1;H;M Dean;34;6;14;1;11;10;8;4;1;2;0;0;1.4;4.8;9.5;1.4;4.5;9;1.4;4.8;7.5;1.4;4.5;10;1.36;4.8;10.5;49;1.44;1.39;5.06;4.63;10.5;9.33;42;1.97;1.89;2;1.92
3120;17.10.2016;Liverpool;Man United;0;0;D;A Taylor;9;7;3;1;14;20;3;1;0;4;0;0;2.2;3.5;3.5;2.15;3.5;3.6;2.1;3.4;3.5;2.25;3.1;3.6;2.15;3.5;3.5;48;2.27;2.16;3.59;3.42;3.65;3.45;39;1.85;1.77;2.15;2.04
3121;22.10.2016;Arsenal;Middlesbrough;0;0;D;M Dean;9;11;5;4;6;13;8;3;1;0;0;0;1.25;6.5;15;1.25;6;12;1.25;6;11;1.25;6;13;1.22;6.25;12;54;1.31;1.26;6.5;5.99;15;12.63;43;1.69;1.63;2.35;2.25
3122;22.10.2016;Bournemouth;Tottenham;0;0;D;C Pawson;8;16;1;4;10;15;7;4;2;4;0;0;4.2;3.6;1.95;4.1;3.6;1.95;3.8;3.4;2;4;3.4;2;4.1;3.7;1.95;55;4.2;3.94;3.75;3.58;2.02;1.97;48;1.87;1.8;2.12;2.01
3123;22.10.2016;Burnley;Everton;2;1;H;M Jones;9;20;3;8;16;15;2;8;2;3;0;0;6;3.8;1.67;6;3.8;1.62;4.8;3.6;1.75;6;3.6;1.67;6.25;3.8;1.67;54;6.5;5.84;3.99;3.74;1.75;1.66;46;2.2;2.07;1.81;1.74
3124;22.10.2016;Hull;Stoke;0;2;A;K Friend;9;12;2;6;16;8;5;7;2;3;0;0;3.1;3.3;2.5;2.95;3.2;2.5;2.7;3.2;2.7;3.1;3.2;2.5;3.1;3.3;2.5;54;3.16;3.01;3.4;3.27;2.7;2.48;45;2.1;2.04;1.85;1.77
